label,left_birthDate,left_email,left_gender,left_jobTitle,left_knowsLanguage,left_name,right_birthDate,right_email,right_gender,right_jobTitle,right_knowsLanguage,right_name
,1974-12-13,msloriking@healthcare.org,Other,Plastic Surgeon,nl,Ms. Lori King,,,Other,Diabetes Educator,de,Kimberly Clark
,1994-06-04,sarahmcdaniel@healthcare.org,Other,GI Technician,de,Sarah Mcdaniel,,,Female,Mental Health Nurse,nl,Donald Morris
,1984-05-24,tonyrogers@healthcare.org,Male,Audiologist,de,Tony Rogers,,,Other,Orthodontist,et,Jason Vincent
,1961-06-28,aliciawagner@healthcare.org,Female,Anesthesia Assistant,nl,Alicia Wagner,,,Other,Obstetrics Technician,et,Elizabeth Oliver
,1967-11-09,judithwilson@healthcare.org,Female,Genetic Counselor,nl,Judith Wilson,,,Other,Respiratory Therapist,de,Brett Taylor
,1962-10-25,brandonthompson@healthcare.org,Male,Doula,de,Brandon Thompson,,,Other,Dialysis Nurse,et,Ashley Hubbard
,1983-10-02,thomascruz@healthcare.org,Other,Family Physician,nl,Thomas Cruz,,,Other,Gynecologist,de,Andrea Miller
,1989-11-22,bretttaylor@healthcare.org,Other,Respiratory Therapist,de,Brett Taylor,,,Other,General Practitioner,et,Jeffrey Pham
,1999-08-20,kimberlyjones@healthcare.org,Other,Urology Nurse,de,Kimberly Jones,,,Female,Surgical Nurse,de,Sue Kelly
,1992-03-04,kristamaddox@healthcare.org,Female,GI Nurse,et,Krista Maddox,,,Male,Infectious Disease Specialist,de,Brooke Salazar
,1995-06-05,markgrant@healthcare.org,Other,Lab Technician,et,Mark Grant,,,Other,Dietitian,de,Michael Taylor
,1965-02-06,drashleyparkdds@healthcare.org,Male,Hematology Nurse,de,Dr. Ashley Park DDS,,,Female,Pharmacist,nl,David Stone
,1973-03-09,normantucker@healthcare.org,Male,Audiologist,de,Norman Tucker,,,Female,Infection Control Nurse,et,Keith Anderson
,1986-03-15,rachelrobertson@healthcare.org,Female,Oncology Nurse,et,Rachel Robertson,,,Male,Public Health Officer,et,Jose Clark
,1983-11-29,ericalamb@healthcare.org,Other,Dietitian,et,Erica Lamb,,,Female,Geriatrician,de,Michael Garrett
,1978-10-26,daniellejackson@healthcare.org,Female,Gynecologist,de,Danielle Jackson,,,Male,Dietitian,nl,Carl Anderson
,1987-11-13,adamfernandez@healthcare.org,Female,Poison Control Specialist,et,Adam Fernandez,,,Male,Diabetes Educator,et,Robert Hall
,1986-08-31,anthonyhernandez@healthcare.org,Male,Dental Assistant,de,Anthony Hernandez,,,Male,Urology Nurse,et,Holly Munoz
,1995-08-31,rickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz,,,Other,Community Outreach Specialist,nl,Krystal Hayes
,1979-08-09,ronaldmaddox@healthcare.org,Female,Orthodontist,de,Ronald Maddox,,,Male,Hematology Nurse,de,Robert Harris
,1961-03-28,emilycooper@healthcare.org,Male,Obstetrician,et,Emily Cooper,,,Male,Audiologist,de,Tony Rogers
,1990-03-12,michaelshepard@healthcare.org,Female,ENT Specialist,et,Michael Shepard,,,Other,Communication Disorders Specialist,de,Joshua Meyers
,1967-09-22,dianajohnson@healthcare.org,Female,GI Technician,nl,Diana Johnson,,,Male,Public Health Officer,et,Jose Clark
,1966-05-27,cindymolina@healthcare.org,Other,Primary Care Nurse,nl,Cindy Molina,,,Other,Neurosurgeon,nl,Crystal Anthony
,1989-11-22,bretttaylor@healthcare.org,Other,Respiratory Therapist,de,Brett Taylor,,,Female,Elderly Care Specialist,et,Candice Hernandez
,1999-07-11,richardbeck@healthcare.org,Male,Hematologist,nl,Richard Beck,,,Other,Mental Health Nurse,et,Gilbert Martin
,1986-04-29,kellybates@healthcare.org,Male,Hematology Nurse,de,Kelly Bates,,,Other,Dental Hygienist,et,Regina Nelson
,1994-10-30,michellemeyers@healthcare.org,Other,Urology Nurse,de,Michelle Meyers,,,Male,Endocrine Nurse,et,Julia Swanson
,1995-08-31,rickydiaz@healthcare.org,Male,Optometrist,nl,Ricky Diaz,,,Male,Infectious Disease Specialist,et,Jordan Bailey
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,,,Male,Cardiac Nurse,de,Sophia Harrell
,1993-09-02,austinbray@healthcare.org,Female,Hematologist,de,Austin Bray,,,Other,Radiation Therapist,de,Olivia Hanson
,1961-08-07,markbowen@healthcare.org,Other,Rheumatologist,et,Mark Bowen,,,Male,Speech Therapist,et,Savannah Mann
,1961-12-21,anamiller@healthcare.org,Male,General Practitioner,de,Ana Miller,,,Female,Psychiatrist,nl,Angela Juarez
,1973-07-05,danielarnold@healthcare.org,Other,Pulmonologist,nl,Daniel Arnold,,,Other,Therapist,nl,Toni King
,1969-11-16,thomasmurphy@healthcare.org,Other,Plastic Surgeon,de,Thomas Murphy,,,Female,Neurological Nurse,nl,Tara Mason
,1992-11-16,brandybaird@healthcare.org,Female,Public Health Nurse,et,Brandy Baird,,,Male,Primary Care Nurse,et,Stephen Hammond
,1971-08-31,davidbaird@healthcare.org,Female,Poison Control Specialist,et,David Baird,,,Male,Dental Hygienist,et,Janet Byrd
,1991-07-09,michaelgarrett@healthcare.org,Female,Geriatrician,de,Michael Garrett,,,Male,Cardiovascular Surgeon,de,Anthony Bentley
,1963-01-18,charlesowens@healthcare.org,Other,Rehabilitation Specialist,et,Charles Owens,,,Female,Lab Technician,nl,Terry Hoffman
,1984-01-24,petermiller@healthcare.org,Other,Medical Laboratory Scientist,et,Peter Miller,,,Female,Surgeon,de,Daniel Henry
,1999-01-11,carlydickerson@healthcare.org,Female,Pediatric Nurse,nl,Carly Dickerson,,,Male,Pulmonary Function Technologist,et,Lisa Perez
,1962-09-15,joshuasmith@healthcare.org,Male,Anesthesiology Nurse,et,Joshua Smith,,,Other,Urology Nurse,de,Michelle Meyers
,1981-10-22,hannahcurtis@healthcare.org,Male,Midwife,de,Hannah Curtis,,,Female,Respiratory Therapist,de,Michael Chang
,1991-04-23,jenniferpaul@healthcare.org,Male,Doula,et,Jennifer Paul,,,Other,Genetic Counselor,et,Sandra Hall
,1986-03-05,maryduncan@healthcare.org,Other,Dermatology Nurse,nl,Mary Duncan,,,Female,Geriatrician,de,Michael Garrett
,1990-07-05,tarajohnson@healthcare.org,Other,Mental Health Nurse,nl,Tara Johnson,,,Other,Elderly Care Specialist,nl,Scott Moyer
,1960-01-04,markknight@healthcare.org,Female,GI Nurse,et,Mark Knight,,,Other,Lab Technician,et,Gabriel Levine
,1960-01-04,markknight@healthcare.org,Female,GI Nurse,et,Mark Knight,,,Other,General Practitioner,de,Victoria Moon
,1973-04-16,seanevans@healthcare.org,Male,Psychologist,nl,Sean Evans,,,Male,Rheumatology Nurse,de,Bonnie Williamson
,1978-02-22,hannahmiller@healthcare.org,Female,Obstetrics Technician,de,Hannah Miller,,,Female,Arthritis Specialist,et,Loretta Torres
,1985-10-23,amandajenkins@healthcare.org,Female,Dermatology Nurse,nl,Amanda Jenkins,,,Female,Endocrine Nurse,nl,Mark Powell
,1967-11-14,ebonylee@healthcare.org,Other,Blood Bank Technologist,nl,Ebony Lee,,,Female,Surgeon,et,Tammy Harris
,1985-09-02,reginanelson@healthcare.org,Other,Dental Hygienist,et,Regina Nelson,,,Male,Orthopedic Nurse,de,Richard Mullins
,1977-10-04,hollymunoz@healthcare.org,Male,Urology Nurse,et,Holly Munoz,,,Male,Ophthalmologist,de,Raymond Mcgrath Jr.
,1991-01-18,claudiawatkins@healthcare.org,Other,Nephrologist,de,Claudia Watkins,,,Female,Cytotechnologist,et,Claudia Perez
,1970-10-26,pamelagordon@healthcare.org,Female,Orthodontist,et,Pamela Gordon,,,Female,Radiologist,et,Sara Walker
,1973-11-26,debrameyers@healthcare.org,Other,Gerontology Nurse,et,Debra Meyers,,,Female,Otolaryngologist,et,Jill Hayes
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,,,Other,Doula,nl,Daniel Johnson
,1996-01-26,elizabethchan@healthcare.org,Male,GI Technician,de,Elizabeth Chan,,,Other,GI Nurse,nl,Keith Livingston
,1965-08-22,jamesdavis@healthcare.org,Female,Speech Therapist,et,James Davis,,,Female,Gynecologist,de,Danielle Jackson
,1993-10-23,cynthiafoster@healthcare.org,Male,Pathologist,et,Cynthia Foster,,,Female,Midwife,de,John Johnson
,1974-12-03,josephthompson@healthcare.org,Female,General Practitioner,de,Joseph Thompson,,,Female,Speech Pathologist,nl,Darlene Miller
,1971-11-05,davidhill@healthcare.org,Male,Public Health Officer,nl,David Hill,,,Other,Orthodontist,de,Diana Phillips
,1974-09-21,johnmiller@healthcare.org,Female,Infectious Disease Specialist,nl,John Miller,,,Female,Endocrinologist,de,Nicole Brown MD
,1964-07-26,sherrifarley@healthcare.org,Male,Pulmonologist,de,Sherri Farley,,,Female,Psychiatrist,nl,Julie Gonzalez
,1994-10-27,richardmullins@healthcare.org,Male,Orthopedic Nurse,de,Richard Mullins,,,Other,Women's Health Nurse,de,Kathryn Odonnell
,1982-08-27,samanthatorres@healthcare.org,Female,Audiologist,de,Samantha Torres,,,Male,Medical Laboratory Scientist,nl,James Little
,1994-10-27,richardmullins@healthcare.org,Male,Orthopedic Nurse,de,Richard Mullins,,,Male,Community Outreach Specialist,et,Ethan Jones DDS
,1985-12-06,kylemanning@healthcare.org,Male,Neurosurgeon,nl,Kyle Manning,,,Male,Dental Assistant,nl,Gary Dawson
,1985-01-15,jenniferray@healthcare.org,Other,Cosmetic Surgery Nurse,nl,Jennifer Ray,,,Female,General Practitioner,de,Joseph Thompson
,1974-11-17,roberthall@healthcare.org,Male,Diabetes Educator,et,Robert Hall,,,Other,Hematologist,de,Melinda Wilson
,1979-09-19,kellythomas@healthcare.org,Female,Rheumatology Nurse,de,Kelly Thomas,,,Male,Obstetrician,et,Emily Cooper
,1978-11-07,stephaniejoseph@healthcare.org,Male,Cytotechnologist,nl,Stephanie Joseph,,,Other,Obstetrics Technician,et,Douglas Jensen
,1977-05-02,jessicahudson@healthcare.org,Other,Respiratory Therapist,de,Jessica Hudson,,,Other,ENT Specialist,de,Cody Mitchell
,1991-09-12,brendaparks@healthcare.org,Other,Obstetric Nurse,et,Brenda Parks,,,Female,Elderly Care Specialist,de,Jennifer Lawrence
,1999-06-28,catherineramirez@healthcare.org,Female,Poison Control Specialist,et,Catherine Ramirez,,,Male,Urologist,nl,Diana Ross
,1994-08-10,cameronroberts@healthcare.org,Other,Endocrinologist,et,Cameron Roberts,,,Female,Psychologist,et,Kathy Knapp
,1969-03-12,jackbishop@healthcare.org,Other,Nutritionist,de,Jack Bishop,,,Other,ENT Specialist,de,Cody Mitchell
,1978-12-28,vincentjones@healthcare.org,Male,Rheumatologist,et,Vincent Jones,,,Female,Orthodontist,de,Susan Bush
,1983-11-06,alexanderhughes@healthcare.org,Female,Pulmonary Function Technologist,de,Alexander Hughes,,,Other,Vision Therapist,et,Victor Hill
,1984-05-07,tracyjohnson@healthcare.org,Female,EKG Technician,nl,Tracy Johnson,,,Female,Medical Assistant,de,Timothy Vargas
,1997-10-01,graceadams@healthcare.org,Other,Obstetrics Technician,nl,Grace Adams,,,Female,Doula,nl,Hunter Stanton
,2000-02-11,pamelatucker@healthcare.org,Male,Toxicologist,et,Pamela Tucker,,,Female,Pathologist,nl,Caitlin Wright
,1987-11-13,adamfernandez@healthcare.org,Female,Poison Control Specialist,et,Adam Fernandez,,,Other,Toxicologist,et,Shelley Burns
,1978-03-05,ronaldprice@healthcare.org,Other,Speech Pathologist,et,Ronald Price,,,Male,Orthopedic Nurse,et,Ashley Roy
,1979-04-15,richardthomas@healthcare.org,Other,Epidemiologist,de,Richard Thomas,,,Female,Mental Health Nurse,de,Debra Brown
,1990-01-26,michelleliu@healthcare.org,Female,Hematology Nurse,nl,Michelle Liu,,,Male,Rheumatology Nurse,de,Laura Lee
,1994-11-20,richardnielsen@healthcare.org,Male,Surgical Technologist,de,Richard Nielsen,,,Other,MRI Technologist,de,Andrew Norris
,1978-03-15,karenunderwood@healthcare.org,Male,Dentist,et,Karen Underwood,,,Male,Gerontology Nurse,nl,Timothy Robinson
,1968-10-15,pamelatorres@healthcare.org,Other,Orthotic Specialist,de,Pamela Torres,,,Other,Gynecologist,de,Andrea Miller
,1997-05-05,roserivera@healthcare.org,Male,Cardiovascular Surgeon,nl,Rose Rivera,,,Other,Epidemiologist,de,Richard Thomas
,1971-09-07,antoniomoore@healthcare.org,Male,Environmental Health Officer,de,Antonio Moore,,,Other,Communication Disorders Specialist,et,Vicki Donaldson
,1962-04-02,richardmartinez@healthcare.org,Female,Respiratory Therapist,nl,Richard Martinez,,,Male,Urology Nurse,et,Holly Munoz
,1989-10-05,nicholaswood@healthcare.org,Other,Anesthesiology Nurse,nl,Nicholas Wood,,,Female,Surgical Technologist,et,Gregory Ellison
,1991-11-25,jeremiahhughes@healthcare.org,Other,Morgue Attendant,de,Jeremiah Hughes,,,Female,Environmental Health Officer,et,Cody Lloyd
,1967-08-31,curtisanderson@healthcare.org,Female,Obstetric Nurse,de,Curtis Anderson,,,Other,Endocrine Nurse,et,Karen Cohen
,1983-11-29,ericalamb@healthcare.org,Other,Dietitian,et,Erica Lamb,,,Male,Nurse Manager,de,Justin Nguyen
,1975-01-23,joshuaharris@healthcare.org,Male,Doula,et,Joshua Harris,,,Female,Pathologist,nl,Yolanda Taylor
,1979-08-09,ronaldmaddox@healthcare.org,Female,Orthodontist,de,Ronald Maddox,,,Other,Respiratory Therapist,de,Brett Taylor
,1973-12-28,williambailey@healthcare.org,Other,Toxicologist,et,William Bailey,,,Female,Blood Bank Technologist,et,Kaitlin Webb
,1966-10-05,lauralee@healthcare.org,Male,Rheumatology Nurse,de,Laura Lee,,,Male,Dermatologist,nl,Tracy Reed
,1989-10-05,nicholaswood@healthcare.org,Other,Anesthesiology Nurse,nl,Nicholas Wood,,,Male,Speech Pathologist,de,Samantha Jackson
,1982-08-30,kimberlyjones@healthcare.org,Male,Dental Assistant,de,Kimberly Jones,,,Other,Infectious Disease Specialist,et,Connie Weber
,1976-11-07,markharris@healthcare.org,Other,Pathologist,de,Mark Harris,,,Male,Hematology Nurse,de,Robert Harris
,1965-09-06,sethwalter@healthcare.org,Other,Therapist,nl,Seth Walter,,,Female,Infectious Disease Specialist,et,Scott Terrell
,1998-04-18,michellecarter@healthcare.org,Female,General Practitioner,nl,Michelle Carter,,,Female,Emergency Medical Technician,de,Kenneth Stewart
,1982-04-25,morganlewis@healthcare.org,Male,Orthodontist,et,Morgan Lewis,,,Female,Community Outreach Specialist,nl,Heather Gonzalez
,1983-03-05,sheilajohnson@healthcare.org,Other,Poison Control Specialist,nl,Sheila Johnson,,,Male,Geneticist,et,Cheryl Schmitt
,1987-12-21,amycoffey@healthcare.org,Other,Anesthesia Assistant,de,Amy Coffey,,,Other,General Practitioner,et,Jeffrey Pham
,1964-11-05,marknichols@healthcare.org,Other,Women's Health Nurse,et,Mark Nichols,,,Female,Endocrine Nurse,de,Kevin Dixon
,1973-04-21,kylewhitaker@healthcare.org,Female,Respiratory Therapist,nl,Kyle Whitaker,,,Male,General Practitioner,nl,Lee Walsh
,1960-10-03,kristenpeterson@healthcare.org,Female,Neonatal Nurse,de,Kristen Peterson,,,Other,Anesthesiologist,de,Bradley Miles
,1987-04-19,davidharrison@healthcare.org,Other,Foot Care Nurse,et,David Harrison,,,Male,Toxicologist,et,Pamela Tucker
,1972-09-22,jeffreygreen@healthcare.org,Male,Hematology Nurse,nl,Jeffrey Green,,,Other,Geriatrician,nl,Kaylee Brown
,1998-06-07,melissamosley@healthcare.org,Female,Respiratory Therapist,et,Melissa Mosley,,,Female,EKG Technician,nl,Jenny Bailey
,1961-06-13,erinwoods@healthcare.org,Female,Public Health Officer,nl,Erin Woods,,,Other,Obstetric Nurse,et,Brenda Parks
,1967-05-28,matthewgamble@healthcare.org,Other,Podiatrist,nl,Matthew Gamble,,,Female,Environmental Health Officer,nl,Shannon Figueroa
,1985-01-22,jessicasmith@healthcare.org,Female,MRI Technologist,de,Jessica Smith,,,Other,Optometrist,nl,Erin Wilson
,1961-07-03,bonniewilliamson@healthcare.org,Male,Rheumatology Nurse,de,Bonnie Williamson,,,Other,Emergency Medical Technician,et,Micheal Perez
,1972-06-07,dianestrickland@healthcare.org,Male,Speech Therapist,et,Diane Strickland,,,Male,Obstetrician,et,Emily Cooper
,1997-11-24,gabriellevine@healthcare.org,Other,Lab Technician,et,Gabriel Levine,,,Other,Infectious Disease Specialist,et,Connie Weber
,1990-09-22,elizabethjacobs@healthcare.org,Other,ER Nurse,et,Elizabeth Jacobs,,,Other,Oncologist,nl,Tonya Rodriguez
,1985-04-14,edwardfernandez@healthcare.org,Male,Optician,de,Edward Fernandez,,,Female,Emergency Physician,et,Brian Burton
,1967-11-18,codylloyd@healthcare.org,Female,Environmental Health Officer,et,Cody Lloyd,,,Other,Hematologist,de,Melinda Wilson
,1959-09-20,garycarter@healthcare.org,Female,Clinical Pharmacologist,nl,Gary Carter,,,Male,Toxicologist,nl,Teresa Smith
,1998-07-13,johnvargas@healthcare.org,Female,Optician,nl,John Vargas,,,Female,Nephrologist,et,Mr. Nathan Jacobs MD
,1986-03-21,susanwilliams@healthcare.org,Male,Orthotic Specialist,et,Susan Williams,,,Male,Nurse Practitioner,de,Mr. Dustin Santos Jr.
,1983-09-29,brianrogers@healthcare.org,Female,Trauma Surgeon,et,Brian Rogers,,,Other,Cosmetic Surgery Nurse,nl,Mark Duran
,1971-08-31,davidbaird@healthcare.org,Female,Poison Control Specialist,et,David Baird,,,Female,Reconstructive Specialist,nl,David Le
,1981-10-13,keithanderson@healthcare.org,Female,Infection Control Nurse,et,Keith Anderson,,,Male,Orthotic Specialist,et,Susan Williams
,1999-01-19,christinecole@healthcare.org,Other,Urology Nurse,nl,Christine Cole,,,Male,Hematology Nurse,et,Rachel Brown
,1983-05-13,stephaniepugh@healthcare.org,Female,GI Technician,nl,Stephanie Pugh,,,Male,Public Health Officer,nl,David Hill
,1993-07-01,matthewjackson@healthcare.org,Female,Cardiac Nurse,nl,Matthew Jackson,,,Female,GI Nurse,et,Mark Knight
,1987-06-28,shariramirez@healthcare.org,Female,Nutrition Counselor,nl,Shari Ramirez,,,Female,Licensed Practical Nurse,et,Robert Robertson
,1972-03-31,rubenmeyers@healthcare.org,Other,Infection Control Nurse,de,Ruben Meyers,,,Male,Urology Nurse,de,Suzanne Hernandez
,1966-10-25,williambrown@healthcare.org,Other,Nutrition Counselor,de,William Brown,,,Other,Infection Control Nurse,nl,Eric Trujillo
,1970-04-06,glenncordova@healthcare.org,Other,Histology Technician,nl,Glenn Cordova,,,Female,Pathologist,nl,Charlene Duncan
,1977-11-18,michaelgrant@healthcare.org,Male,GI Nurse,et,Michael Grant,,,Other,Primary Care Nurse,de,Andrew Dunn
,1994-04-15,cynthiavargas@healthcare.org,Male,Audiologist,nl,Cynthia Vargas,,,Female,EKG Technician,et,Kristin Nichols
,1992-02-19,hollyprince@healthcare.org,Female,Optometrist,et,Holly Prince,,,Male,Medical Laboratory Scientist,de,Adam Yu
,1971-06-22,jessicaherrera@healthcare.org,Other,Gastroenterologist,de,Jessica Herrera,,,Female,Psychiatrist,nl,Julie Gonzalez
,1975-01-23,joshuaharris@healthcare.org,Male,Doula,et,Joshua Harris,,,Other,Physiotherapist,de,Paul Barr
,1978-12-28,vincentjones@healthcare.org,Male,Rheumatologist,et,Vincent Jones,,,Male,Epidemiologist,de,Jessica Steele
,1977-06-15,heathergonzalez@healthcare.org,Female,Community Outreach Specialist,nl,Heather Gonzalez,,,Male,Epidemiologist,de,Jessica Steele
,1971-12-19,anthonyalexander@healthcare.org,Female,Anesthesiology Assistant,de,Anthony Alexander,,,Other,Anesthesia Assistant,de,Amy Lane
,1984-03-08,michaellambert@healthcare.org,Female,Optometrist,de,Michael Lambert,,,Male,Poison Control Specialist,et,Christopher Harris
,1992-03-08,andreaclark@healthcare.org,Female,Obstetrics Technician,de,Andrea Clark,,,Male,Endocrine Nurse,et,Julia Swanson
,1972-11-14,dwaynerodriguez@healthcare.org,Other,Public Health Nurse,de,Dwayne Rodriguez,,,Male,GI Technician,de,Elizabeth Chan
,1987-10-14,ronniegibson@healthcare.org,Male,Primary Care Nurse,de,Ronnie Gibson,,,Female,Physical Therapist,nl,Ms. Holly Fernandez
,1988-04-01,mikaylasolis@healthcare.org,Female,Arthritis Specialist,de,Mikayla Solis,,,Female,Speech Therapist,nl,Sandra Sandoval
,1962-01-28,garydawson@healthcare.org,Male,Dental Assistant,nl,Gary Dawson,,,Male,General Practitioner,nl,Lee Walsh
,1965-02-27,theresahouston@healthcare.org,Male,Endocrine Nurse,et,Theresa Houston,,,Male,Infectious Disease Specialist,de,Brooke Salazar
,1969-08-27,pamelajackson@healthcare.org,Male,Histology Technician,et,Pamela Jackson,,,Female,Emergency Physician,et,Brian Burton
,1976-08-02,kaitlynhebert@healthcare.org,Male,Obstetric Nurse,nl,Kaitlyn Hebert,,,Male,Respiratory Therapist,et,Kelsey Smith
,1966-05-05,johnmcgrath@healthcare.org,Female,Genetic Counselor,de,John Mcgrath,,,Other,Gastroenterologist,de,Jessica Herrera
,1968-09-22,stephencummings@healthcare.org,Male,General Practitioner,de,Stephen Cummings,,,Female,Orthodontist,de,Ronald Maddox
,1965-08-22,jamesdavis@healthcare.org,Female,Speech Therapist,et,James Davis,,,Male,Dermatologist,nl,Catherine Morales
,1971-09-06,jasonarmstrong@healthcare.org,Male,Pathologist,nl,Jason Armstrong,,,Other,EKG Technician,de,Michael Washington
,1959-06-16,cynthiamorales@healthcare.org,Other,Nutritionist,de,Cynthia Morales,,,Male,Hematology Nurse,de,Dr. Ashley Park DDS
,1972-08-29,russelljenkins@healthcare.org,Male,Dental Assistant,et,Russell Jenkins,,,Female,Arthritis Specialist,de,Mary Jones
,1984-04-15,kerricochran@healthcare.org,Other,Histology Technician,nl,Kerri Cochran,,,Male,Pulmonary Function Technologist,et,Mark Hunt
